676,0
677,64
678,0
679,0
680,0
681,64
682,0
683,0
684,0
685,64
686,0
687,0
688,0
689,64
690,0
691,0
692,0
693,64
694,0
695,0
696,0
697,64
698,0
699,0
700,0
701,64
702,0
703,0
704,0
705,64
706,0
707,0
708,0
709,64
710,0
711,0
712,0
713,64
714,0
715,0
716,0
717,64
718,0
719,0
720,0
721,64
722,0
723,0
724,0
725,64
726,0
727,0
728,0
729,64
730,0
731,0
732,0
733,64
734,0
735,0
736,0
737,64
738,0
739,0
740,0
741,64
742,0
743,0
744,0
745,64
746,0
747,0
748,0
749,64
750,0
751,0
752,0
753,64
754,0
755,0
756,0
757,64
758,0
759,0
760,0
761,64
762,0
763,0
764,0
765,64
766,0
767,0
768,0
769,64
770,0
771,0
772,0
773,64
774,0
775,0
776,0
777,64
778,0
779,0
780,0
781,64
782,0
783,0
784,0
785,64
786,0
787,0
788,0
789,64
790,0
791,0
792,0
793,64
794,0
795,0
796,0
797,64
798,0
799,0
800,0
801,64
802,0
803,0
804,0
805,64
806,0
807,0
808,0
809,64
810,0
811,0
812,0
813,64
814,0
815,0
816,0
817,64
818,0
819,0
820,0
821,64
822,0
823,0
824,0
825,64
826,0
827,0
828,0
829,64
830,0
831,0
832,0
833,64
834,0
835,0
836,0
837,64
838,0
839,0
840,0
841,64
842,0
843,0
844,0
845,64
846,0
847,0
848,0
849,64
850,0
851,0
852,0
853,64
854,0
855,0
856,0
857,64
858,0
859,0
860,0
861,64
862,0
863,0
864,0
865,64
866,0
867,0
868,0
869,64
870,0
871,0
872,0
873,64
874,0
875,0
876,0
877,64
878,0
879,0
880,0
881,64
882,0
883,0
884,0
885,64
886,0
887,0
888,0
889,64
890,0
891,0
892,0
893,64
894,0
895,0
896,0
897,64
898,0
899,0
900,0
901,64
902,0
903,0
904,0
905,64
906,0
907,0
908,0
909,64
910,0
911,0
912,0
913,64
914,0
915,0
916,0
917,64
918,0
919,0
920,0
921,64
922,0
923,0
924,0
925,64
926,0
927,0
928,0
929,64
930,0
931,0
932,0
933,64
934,0
935,0
936,0
937,64
938,0
939,0
940,0
941,64
942,0
943,0
944,0
945,64
946,0
947,0
948,0
949,64
950,0
951,0
952,0
953,64
954,0
955,0
956,0
957,64
958,0
959,0
960,0
961,64
962,0
963,0
964,0
965,64
966,0
967,0
968,0
969,64
970,0
971,0
972,0
973,64
974,0
975,0
976,0
977,64
978,0
979,0
980,0
981,64
982,0
983,0
984,0
985,64
986,0
987,0
988,0
989,64
990,0
991,0
992,0
993,64
994,0
995,0
996,0
997,64
998,0
999,0
1000,0
1001,64
1002,0
1003,0
1004,0
1005,64
1006,0
1007,0
1008,0
1009,64
1010,0
1011,0
1012,0
1013,64
1014,0
1015,0
1016,0
1017,64
1018,0
1019,0
1020,0
1021,64
1022,0
1023,0
