685,20
686,11
687,18
688,14
689,19
690,12
691,9
692,15
693,13
694,14
695,19
696,24
697,14
698,22
699,15
700,14
701,11
702,15
703,18
704,14
705,14
706,22
707,13
708,23
709,11
710,20
711,26
712,22
713,7
714,15
715,16
716,13
717,11
718,16
719,10
720,13
721,14
722,20
723,27
724,15
725,16
726,17
727,21
728,14
729,12
730,16
731,12
732,22
733,11
734,12
735,13
736,16
737,15
738,19
739,14
740,13
741,13
742,21
743,12
744,6
745,18
746,15
747,9
748,12
749,12
750,19
751,20
752,15
753,18
754,17
755,10
756,17
757,17
758,21
759,20
760,9
761,21
762,18
763,20
764,17
765,18
766,12
767,15
768,16
769,11
770,20
771,20
772,9
773,14
774,18
775,18
776,20
777,12
778,15
779,9
780,13
781,14
782,6
783,12
784,16
785,16
786,22
787,19
788,15
789,18
790,14
791,12
792,22
793,28
794,18
795,17
796,9
797,17
798,13
799,23
800,13
801,13
802,12
803,20
804,15
805,20
806,21
807,26
808,21
809,18
810,18
811,25
812,10
813,7
814,13
815,26
816,17
817,11
818,20
819,14
820,13
821,16
822,11
823,16
824,15
825,7
826,20
827,13
828,10
829,20
830,7
831,13
832,18
833,24
834,11
835,15
836,21
837,10
838,14
839,18
840,11
841,14
842,18
843,13
844,14
845,13
846,14
847,15
848,11
849,19
850,22
851,20
852,12
853,18
854,16
855,11
856,14
857,16
858,12
859,22
860,10
861,20
862,18
863,15
864,9
865,12
866,12
867,14
868,19
869,15
870,17
871,13
872,23
873,20
874,18
875,11
876,23
877,10
878,20
879,15
880,20
881,24
882,17
883,11
884,11
885,9
886,19
887,12
888,14
889,19
890,11
891,14
892,24
893,12
894,20
895,13
896,15
897,15
898,6
899,19
900,18
901,18
902,20
903,17
904,8
905,15
906,22
907,23
908,15
909,18
910,9
911,20
912,12
913,20
914,18
915,17
916,15
917,14
918,17
919,14
920,13
921,20
922,21
923,13
924,23
925,17
926,12
927,10
928,17
929,13
930,21
931,8
932,19
933,19
934,24
935,13
936,17
937,13
938,13
939,16
940,16
941,15
942,6
943,17
944,27
945,13
946,15
947,12
948,18
949,13
950,14
951,17
952,18
953,15
954,12
955,10
956,15
957,14
958,15
959,13
960,13
961,18
962,18
963,6
964,11
965,18
966,19
967,18
968,20
969,17
970,20
971,5
972,20
973,19
974,22
975,15
976,17
977,18
978,12
979,12
980,18
981,12
982,11
983,20
984,20
985,11
986,17
987,15
988,18
989,16
990,19
991,14
992,19
993,9
994,16
995,16
996,19
997,14
998,12
999,22
1000,13
1001,17
1002,15
1003,22
1004,21
1005,21
1006,22
1007,20
1008,19
1009,21
1010,21
1011,11
1012,17
1013,26
1014,17
1015,14
1016,14
1017,13
1018,18
1019,12
1020,13
1021,15
1022,22
1023,18
