484,8
485,20
486,17
487,13
488,19
489,24
490,19
491,12
492,9
493,27
494,17
495,17
496,20
497,16
498,22
499,16
500,16
501,10
502,14
503,23
504,19
505,14
506,17
507,14
508,15
509,17
510,15
511,15
512,15
513,13
514,12
515,12
516,23
517,23
518,9
519,14
520,13
521,9
522,11
523,13
524,17
525,11
526,20
527,12
528,18
529,17
530,13
531,13
532,20
533,30
534,14
535,21
536,23
537,12
538,20
539,16
540,16
541,19
542,11
543,22
544,13
545,17
546,11
547,7
548,20
549,20
550,17
551,23
552,13
553,14
554,21
555,14
556,11
557,15
558,4
559,12
560,24
561,19
562,14
563,25
564,13
565,20
566,19
567,12
568,12
569,16
570,13
571,21
572,10
573,12
574,15
575,18
576,24
577,16
578,16
579,12
580,20
581,18
582,15
583,13
584,19
585,18
586,11
587,14
588,18
589,13
590,24
591,18
592,20
593,19
594,7
595,21
596,23
597,14
598,11
599,16
600,22
601,17
602,16
603,18
604,14
605,33
606,17
607,15
608,20
609,18
610,23
611,17
612,21
613,16
614,10
615,15
616,26
617,16
618,12
619,17
620,11
621,18
622,17
623,21
624,13
625,23
626,17
627,13
628,9
629,18
630,21
631,6
632,8
633,16
634,15
635,15
636,22
637,16
638,16
639,24
640,16
641,23
642,14
643,14
644,22
645,19
646,26
647,22
648,22
649,6
650,17
651,19
652,18
653,12
654,14
655,12
656,12
657,16
658,15
659,22
660,12
661,18
662,18
663,12
664,13
665,15
666,17
667,13
668,17
669,17
670,13
671,24
672,13
673,19
674,13
675,12
676,17
677,16
678,18
679,17
680,15
681,10
682,19
683,24
684,11
685,24
686,11
687,17
688,11
689,15
690,24
691,9
692,17
693,14
694,12
695,22
696,14
697,23
698,12
699,18
700,19
701,18
702,18
703,19
704,12
705,17
706,14
707,16
708,19
709,10
710,12
711,13
712,16
713,11
714,17
715,14
716,16
717,14
718,19
719,24
720,15
721,11
722,14
723,13
724,15
725,9
726,8
727,14
728,15
729,14
730,10
731,16
732,18
733,16
734,14
735,16
736,15
737,15
738,13
739,14
740,19
741,21
742,16
743,12
744,18
745,19
746,14
747,21
748,22
749,11
750,16
751,22
752,17
753,19
754,9
755,16
756,14
757,11
758,11
759,16
760,12
761,18
762,20
763,17
764,20
765,22
766,12
767,11
768,23
769,13
770,12
771,11
772,13
773,13
774,15
775,17
776,23
777,18
778,14
779,12
780,16
781,17
782,11
783,19
784,12
785,9
786,14
787,19
788,14
789,16
790,15
791,14
792,20
793,21
794,13
795,17
796,13
797,8
798,19
799,20
800,18
801,15
802,23
803,16
804,14
805,13
806,14
807,11
808,20
809,15
810,13
811,9
812,13
813,19
814,20
815,17
816,10
817,16
818,18
819,12
820,14
821,14
822,20
823,16
824,19
825,15
826,15
827,17
828,18
829,18
830,12
831,16
832,13
833,26
834,19
835,19
836,10
837,17
838,13
839,22
840,18
841,10
842,28
843,23
844,13
845,12
846,13
847,18
848,20
849,16
850,15
851,18
852,20
853,17
854,13
855,19
856,13
857,10
858,14
859,17
860,21
861,6
862,22
863,20
864,6
865,13
866,12
867,20
868,12
869,11
870,20
871,18
872,18
873,17
874,13
875,11
876,20
877,17
878,14
879,21
880,20
881,13
882,17
883,15
884,12
885,17
886,16
887,18
888,19
889,13
890,17
891,11
892,20
893,15
894,15
895,18
896,10
897,12
898,15
899,13
900,24
901,6
902,18
903,18
904,28
905,3
906,18
907,22
908,17
909,13
910,16
911,20
912,17
913,12
914,17
915,14
916,16
917,16
918,16
919,11
920,12
921,19
922,19
923,17
924,20
925,17
926,14
927,15
928,19
929,18
930,15
931,15
932,14
933,19
934,14
935,21
936,18
937,18
938,13
939,14
940,13
941,16
942,16
943,16
944,15
945,21
946,9
947,17
948,20
949,17
950,19
951,18
952,22
953,16
954,15
955,15
956,14
957,14
958,10
959,13
960,14
961,15
962,18
963,23
964,13
965,20
966,16
967,18
968,26
969,17
970,20
971,15
972,5
973,14
974,18
975,17
976,16
977,20
978,12
979,18
980,19
981,14
982,11
983,12
984,11
985,12
986,18
987,12
988,10
989,19
990,10
991,10
992,15
993,15
994,18
995,26
996,12
997,8
998,15
999,20
1000,12
1001,10
1002,14
1003,12
1004,18
1005,15
1006,14
1007,15
1008,9
1009,23
1010,13
1011,22
1012,18
1013,13
1014,16
1015,20
1016,21
1017,15
1018,26
1019,20
1020,14
1021,15
1022,21
1023,19
