737,12
738,17
739,17
740,14
741,22
742,16
743,12
744,19
745,15
746,15
747,25
748,24
749,13
750,11
751,18
752,10
753,19
754,17
755,14
756,12
757,12
758,12
759,21
760,19
761,17
762,17
763,14
764,20
765,18
766,18
767,17
768,11
769,9
770,19
771,12
772,10
773,18
774,21
775,21
776,16
777,18
778,17
779,14
780,19
781,15
782,17
783,16
784,14
785,13
786,14
787,21
788,17
789,16
790,14
791,17
792,16
793,10
794,15
795,15
796,11
797,15
798,15
799,19
800,20
801,17
802,9
803,18
804,13
805,20
806,17
807,20
808,14
809,20
810,11
811,21
812,11
813,12
814,18
815,13
816,17
817,14
818,12
819,7
820,26
821,16
822,13
823,12
824,14
825,17
826,16
827,20
828,19
829,16
830,18
831,25
832,17
833,17
834,21
835,16
836,17
837,21
838,17
839,20
840,12
841,12
842,12
843,9
844,21
845,19
846,13
847,17
848,12
849,14
850,12
851,20
852,12
853,11
854,17
855,15
856,16
857,21
858,25
859,18
860,11
861,16
862,18
863,17
864,17
865,11
866,23
867,19
868,14
869,7
870,15
871,15
872,16
873,23
874,20
875,18
876,13
877,11
878,15
879,15
880,18
881,15
882,21
883,18
884,11
885,10
886,19
887,18
888,12
889,22
890,18
891,8
892,17
893,20
894,17
895,16
896,19
897,19
898,17
899,12
900,17
901,19
902,10
903,17
904,23
905,5
906,13
907,15
908,15
909,20
910,22
911,16
912,17
913,28
914,12
915,12
916,18
917,16
918,13
919,16
920,15
921,15
922,21
923,18
924,11
925,12
926,16
927,11
928,17
929,15
930,14
931,15
932,23
933,21
934,19
935,14
936,19
937,14
938,12
939,18
940,17
941,13
942,9
943,14
944,18
945,16
946,12
947,19
948,20
949,16
950,18
951,17
952,16
953,14
954,17
955,19
956,13
957,15
958,11
959,25
960,21
961,11
962,8
963,17
964,18
965,16
966,25
967,15
968,18
969,15
970,19
971,18
972,18
973,17
974,11
975,21
976,17
977,11
978,17
979,19
980,15
981,12
982,13
983,11
984,18
985,14
986,14
987,17
988,19
989,26
990,10
991,17
992,10
993,20
994,17
995,18
996,16
997,17
998,16
999,16
1000,16
1001,22
1002,23
1003,15
1004,25
1005,9
1006,12
1007,18
1008,18
1009,15
1010,11
1011,15
1012,20
1013,19
1014,20
1015,14
1016,17
1017,17
1018,15
1019,13
1020,16
1021,12
1022,18
1023,18
